datetime,site_no,00062_Maximum,00062_Maximum_cd,00062_Minimum,00062_Minimum_cd,00062_Mean,00062_Mean_cd
2016-10-01,01447780,1302.61,A,1301.65,A,1302.23,A
2016-10-02,01447780,1302.8,A,1302.42,A,1302.66,A
2016-10-03,01447780,1302.42,A,1301.45,A,1301.97,A
2016-10-04,01447780,1301.45,A,1300.64,A,1300.97,A
2016-10-05,01447780,1300.64,A,1300.06,A,1300.27,A
2016-10-06,01447780,1300.76,A,1300.25,A,1300.53,A
2016-10-07,01447780,1300.95,A,1300.53,A,1300.71,A
2016-10-08,01447780,1300.54,A,1300.51,A,1300.53,A
2016-10-09,01447780,1300.51,A,1300.41,A,1300.46,A
2016-10-10,01447780,1300.96,A,1300.45,A,1300.68,A
2016-10-11,01447780,1301.47,A,1300.96,A,1301.36,A
2016-10-12,01447780,1301.42,A,1300.79,A,1301.31,A
2016-10-13,01447780,1300.79,A,1299.88,A,1300.12,A
2016-10-14,01447780,1300.48,A,1300.14,A,1300.31,A
2016-10-15,01447780,1300.68,A,1300.48,A,1300.58,A
2016-10-16,01447780,1300.86,A,1300.68,A,1300.77,A
2016-10-17,01447780,1300.92,A,1300.84,A,1300.9,A
2016-10-18,01447780,1300.84,A,1300.57,A,1300.64,A
2016-10-19,01447780,1300.57,A,1300.54,A,1300.56,A
2016-10-20,01447780,1300.99,A,1300.54,A,1300.78,A
2016-10-21,01447780,1301.25,A,1300.99,A,1301.16,A
2016-10-22,01447780,1301.14,A,1301.09,A,1301.11,A
2016-10-23,01447780,1301.33,A,1301.12,A,1301.22,A
2016-10-24,01447780,1301.36,A,1301.02,A,1301.29,A
2016-10-25,01447780,1301.02,A,1300.28,A,1300.52,A
2016-10-26,01447780,1300.28,A,1300.11,A,1300.18,A
2016-10-27,01447780,1300.53,A,1300.08,A,1300.18,A
2016-10-28,01447780,1301.93,A,1300.53,A,1301.43,A
2016-10-29,01447780,1302.07,A,1301.93,A,1302.03,A
2016-10-30,01447780,1302.21,A,1301.95,A,1302.04,A
2016-10-31,01447780,1302.64,A,1302.21,A,1302.51,A
2016-11-01,01447780,1302.42,A,1301.5,A,1302.01,A
2016-11-02,01447780,1301.5,A,1300.64,A,1300.95,A
2016-11-03,01447780,1300.64,A,1300.33,A,1300.5,A
2016-11-04,01447780,1300.35,A,1300.17,A,1300.25,A
2016-11-05,01447780,1300.59,A,1300.35,A,1300.47,A
2016-11-06,01447780,1300.71,A,1300.59,A,1300.66,A
2016-11-07,01447780,1300.71,A,1300.54,A,1300.68,A
2016-11-08,01447780,1300.54,A,1300.14,A,1300.21,A
2016-11-09,01447780,1300.19,A,1300.13,A,1300.15,A
2016-11-10,01447780,1300.31,A,1300.13,A,1300.19,A
2016-11-11,01447780,1300.67,A,1300.31,A,1300.51,A
2016-11-12,01447780,1300.86,A,1300.67,A,1300.77,A
2016-11-13,01447780,1300.99,A,1300.86,A,1300.92,A
2016-11-14,01447780,1301.05,A,1300.99,A,1301.02,A
2016-11-15,01447780,1301.08,A,1301.05,A,1301.07,A
2016-11-16,01447780,1301.1,A,1301.08,A,1301.1,A
2016-11-17,01447780,1301.13,A,1301.1,A,1301.11,A
2016-11-18,01447780,1301.32,A,1301.13,A,1301.2,A
2016-11-19,01447780,1301.53,A,1301.32,A,1301.41,A
2016-11-20,01447780,1301.99,A,1301.53,A,1301.76,A
2016-11-21,01447780,1302.43,A,1301.99,A,1302.21,A
2016-11-22,01447780,1302.08,A,1301.36,A,1301.72,A
2016-11-23,01447780,1301.36,A,1300.77,A,1300.93,A
2016-11-24,01447780,1300.82,A,1300.77,A,1300.79,A
2016-11-25,01447780,1301.14,A,1300.82,A,1300.94,A
2016-11-26,01447780,1301.77,A,1301.14,A,1301.44,A
2016-11-27,01447780,1302.26,A,1301.77,A,1302.09,A
2016-11-28,01447780,1302.39,A,1302.26,A,1302.34,A
2016-11-29,01447780,1302.44,A,1301.02,A,1301.99,A
2016-11-30,01447780,1301.02,A,1300.02,A,1300.5,A
2016-12-01,01447780,1303.54,A,1300.64,A,1302.79,A
2016-12-02,01447780,1303.04,A,1300.55,A,1301.52,A
2016-12-03,01447780,1301.22,A,1300.85,A,1301.12,A
2016-12-04,01447780,1300.85,A,1300.17,A,1300.46,A
2016-12-05,01447780,1300.71,A,1300.53,A,1300.67,A
2016-12-06,01447780,1300.63,A,1300.2,A,1300.42,A
2016-12-07,01447780,1301.01,A,1300.56,A,1300.89,A
2016-12-08,01447780,1301.11,A,1300.99,A,1301.05,A
2016-12-09,01447780,1301.0,A,1300.78,A,1300.9,A
2016-12-10,01447780,1301.09,A,1300.98,A,1301.06,A
2016-12-11,01447780,1301.53,A,1300.48,A,1300.88,A
2016-12-12,01447780,1303.79,A,1301.53,A,1302.59,A
2016-12-13,01447780,1304.53,A,1303.26,A,1304.0,A
2016-12-14,01447780,1303.26,A,1301.72,A,1302.39,A
2016-12-15,01447780,1301.72,A,1300.57,A,1300.98,A
2016-12-16,01447780,1301.85,A,1300.87,A,1301.11,A
2016-12-17,01447780,1303.42,A,1301.85,A,1302.75,A
2016-12-18,01447780,1305.06,A,1303.42,A,1304.23,A
2016-12-19,01447780,1305.75,A,1304.77,A,1305.35,A
2016-12-20,01447780,1304.77,A,1302.29,A,1303.27,A
2016-12-21,01447780,1302.29,A,1300.37,A,1301.3,A
2016-12-22,01447780,1300.37,A,1299.69,A,1299.89,A
2016-12-23,01447780,1300.21,A,1299.92,A,1300.03,A
2016-12-24,01447780,1300.55,A,1300.21,A,1300.34,A
2016-12-25,01447780,1300.99,A,1300.55,A,1300.77,A
2016-12-26,01447780,1301.23,A,1300.99,A,1301.12,A
2016-12-27,01447780,1301.88,A,1301.23,A,1301.42,A
2016-12-28,01447780,1302.6,A,1301.88,A,1302.31,A
2016-12-29,01447780,1302.07,A,1301.05,A,1301.53,A
2016-12-30,01447780,1301.05,A,1300.32,A,1300.58,A
2016-12-31,01447780,1300.52,A,1300.13,A,1300.3,A
2017-01-01,01447780,1300.83,A,1300.52,A,1300.72,A
2017-01-02,01447780,1300.83,A,1300.77,A,1300.81,A
2017-01-03,01447780,1301.38,A,1300.74,A,1300.85,A
2017-01-04,01447780,1302.85,A,1301.38,A,1302.44,A
2017-01-05,01447780,1303.01,A,1301.58,A,1302.53,A
2017-01-06,01447780,1301.58,A,1300.33,A,1300.68,A
2017-01-07,01447780,1300.78,A,1299.68,A,1300.17,A
2017-01-08,01447780,1300.8,A,1300.52,A,1300.66,A
2017-01-09,01447780,1300.66,A,1299.83,A,1300.25,A
2017-01-10,01447780,1301.15,A,1300.57,A,1300.81,A
2017-01-11,01447780,1302.23,A,1301.15,A,1301.7,A
2017-01-12,01447780,1303.5,A,1302.23,A,1303.0,A
2017-01-13,01447780,1304.71,A,1302.11,A,1303.7,A
2017-01-14,01447780,1302.11,A,1299.84,A,1300.8,A
2017-01-15,01447780,1302.03,A,1301.34,A,1301.85,A
2017-01-16,01447780,1302.02,A,1300.73,A,1301.28,A
2017-01-17,01447780,1300.73,A,1299.83,A,1300.14,A
2017-01-18,01447780,1300.86,A,1299.84,A,1300.25,A
2017-01-19,01447780,1301.61,A,1300.86,A,1301.37,A
2017-01-20,01447780,1302.13,A,1301.6,A,1301.68,A
2017-01-21,01447780,1304.98,A,1302.13,A,1303.6,A
2017-01-22,01447780,1306.91,A,1304.98,A,1306.04,A
2017-01-23,01447780,1307.44,A,1304.82,A,1306.47,A
2017-01-24,01447780,1304.82,A,1302.36,A,1303.58,A
2017-01-25,01447780,1302.36,A,1301.35,A,1301.75,A
2017-01-26,01447780,1302.76,A,1302.05,A,1302.42,A
2017-01-27,01447780,1303.27,A,1302.76,A,1303.13,A
2017-01-28,01447780,1303.23,A,1302.07,A,1302.77,A
2017-01-29,01447780,1302.07,A,1299.63,A,1300.94,A
2017-01-30,01447780,1299.63,A,1298.67,A,1299.08,A
2017-01-31,01447780,1300.14,A,1299.35,A,1299.59,A
2017-02-01,01447780,1300.81,A,1300.14,A,1300.65,A
2017-02-02,01447780,1300.8,A,1300.36,A,1300.62,A
2017-02-03,01447780,1300.36,A,1299.51,A,1299.95,A
2017-02-04,01447780,1301.15,A,1300.25,A,1300.6,A
2017-02-05,01447780,1301.94,A,1301.14,A,1301.42,A
2017-02-06,01447780,1302.2,A,1301.64,A,1301.98,A
2017-02-07,01447780,1301.64,A,1301.07,A,1301.26,A
2017-02-08,01447780,1301.35,A,1301.08,A,1301.17,A
2017-02-09,01447780,1302.16,A,1301.35,A,1301.8,A
2017-02-10,01447780,1301.42,A,1299.74,A,1300.53,A
2017-02-11,01447780,1302.17,A,1301.06,A,1301.65,A
2017-02-12,01447780,1303.96,A,1302.17,A,1302.84,A
2017-02-13,01447780,1304.97,A,1303.96,A,1304.64,A
2017-02-14,01447780,1304.43,A,1302.68,A,1303.6,A
2017-02-15,01447780,1302.68,A,1300.61,A,1301.65,A
2017-02-16,01447780,1300.61,A,1299.88,A,1300.05,A
2017-02-17,01447780,1300.74,A,1299.91,A,1300.13,A
2017-02-18,01447780,1302.54,A,1300.74,A,1301.61,A
2017-02-19,01447780,1303.89,A,1302.54,A,1303.5,A
2017-02-20,01447780,1305.86,A,1303.89,A,1304.91,A
2017-02-21,01447780,1310.02,A,1305.86,A,1307.52,A
2017-02-22,01447780,1314.83,A,1310.02,A,1312.47,A
2017-02-23,01447780,1319.29,A,1314.83,A,1317.12,A
2017-02-24,01447780,1322.76,A,1319.29,A,1321.23,A
2017-02-25,01447780,1328.42,A,1322.76,A,1324.42,A
2017-02-26,01447780,1339.17,A,1328.42,A,1334.51,A
2017-02-27,01447780,1345.5,A,1339.17,A,1342.43,A
2017-02-28,01447780,1350.13,A,1345.5,A,1347.97,A
2017-03-01,01447780,1353.48,A,1350.13,A,1351.85,A
2017-03-02,01447780,1354.75,A,1353.48,A,1354.45,A
2017-03-03,01447780,1355.13,A,1354.26,A,1354.57,A
2017-03-04,01447780,1356.58,A,1355.13,A,1355.92,A
2017-03-05,01447780,1357.33,A,1356.58,A,1356.92,A
2017-03-06,01447780,1357.59,A,1357.33,A,1357.51,A
2017-03-07,01447780,1357.7,A,1357.59,A,1357.63,A
2017-03-08,01447780,1358.45,A,1357.7,A,1358.04,A
2017-03-09,01447780,1358.62,A,1358.45,A,1358.55,A
2017-03-10,01447780,1358.79,A,1358.46,A,1358.55,A
2017-03-11,01447780,1359.33,A,1358.79,A,1359.07,A
2017-03-12,01447780,1359.59,A,1359.33,A,1359.46,A
2017-03-13,01447780,1359.87,A,1359.52,A,1359.66,A
2017-03-14,01447780,1360.11,A,1359.38,A,1359.91,A
2017-03-15,01447780,1359.38,A,1357.96,A,1358.65,A
2017-03-16,01447780,1357.96,A,1356.51,A,1357.22,A
2017-03-17,01447780,1356.51,A,1355.51,A,1355.87,A
2017-03-18,01447780,1356.34,A,1355.88,A,1356.13,A
2017-03-19,01447780,1356.67,A,1356.34,A,1356.49,A
2017-03-20,01447780,1357.01,A,1356.67,A,1356.83,A
2017-03-21,01447780,1357.19,A,1357.01,A,1357.12,A
2017-03-22,01447780,1357.34,A,1357.15,A,1357.29,A
2017-03-23,01447780,1357.26,A,1356.82,A,1357.05,A
2017-03-24,01447780,1356.86,A,1356.51,A,1356.68,A
2017-03-25,01447780,1358.22,A,1356.86,A,1357.4,A
2017-03-26,01447780,1360.96,A,1358.22,A,1359.6,A
2017-03-27,01447780,1363.2,A,1360.96,A,1362.05,A
2017-03-28,01447780,1364.26,A,1363.2,A,1363.99,A
2017-03-29,01447780,1364.68,A,1362.88,A,1364.06,A
2017-03-30,01447780,1362.88,A,1356.09,A,1360.04,A
2017-03-31,01447780,1356.46,A,1351.04,A,1353.5,A
2017-04-01,01447780,1366.21,A,1356.46,A,1362.2,A
2017-04-02,01447780,1366.2,A,1364.64,A,1365.62,A
2017-04-03,01447780,1364.64,A,1361.06,A,1362.99,A
2017-04-04,01447780,1361.06,A,1356.11,A,1358.9,A
2017-04-05,01447780,1356.11,A,1351.01,A,1353.05,A
2017-04-06,01447780,1352.94,A,1349.79,A,1350.47,A
2017-04-07,01447780,1359.76,A,1352.94,A,1357.55,A
2017-04-08,01447780,1360.71,A,1359.63,A,1359.99,A
2017-04-09,01447780,1361.65,A,1360.71,A,1361.37,A
2017-04-10,01447780,1361.94,A,1361.57,A,1361.75,A
2017-04-11,01447780,1361.96,A,1361.79,A,1361.9,A
2017-04-12,01447780,1361.86,A,1361.66,A,1361.76,A
2017-04-13,01447780,1362.05,A,1361.85,A,1361.91,A
2017-04-14,01447780,1363.03,A,1362.05,A,1362.4,A
2017-04-15,01447780,1364.21,A,1363.03,A,1363.64,A
2017-04-16,01447780,1365.24,A,1364.21,A,1364.71,A
2017-04-17,01447780,1366.89,A,1365.24,A,1366.02,A
2017-04-18,01447780,1368.31,A,1366.89,A,1367.63,A
2017-04-19,01447780,1368.85,A,1368.31,A,1368.71,A
2017-04-20,01447780,1368.83,A,1368.74,A,1368.78,A
2017-04-21,01447780,1369.68,A,1368.73,A,1369.18,A
2017-04-22,01447780,1370.15,A,1369.68,A,1369.97,A
2017-04-23,01447780,1370.16,A,1370.0,A,1370.11,A
2017-04-24,01447780,1370.0,A,1369.39,A,1369.72,A
2017-04-25,01447780,1369.39,A,1368.05,A,1368.84,A
2017-04-26,01447780,1368.05,A,1367.0,A,1367.35,A
2017-04-27,01447780,1367.0,A,1366.89,A,1366.92,A
2017-04-28,01447780,1367.22,A,1366.97,A,1367.06,A
2017-04-29,01447780,1367.71,A,1367.22,A,1367.47,A
2017-04-30,01447780,1368.04,A,1367.71,A,1367.89,A
2017-05-01,01447780,1368.23,A,1368.04,A,1368.14,A
2017-05-02,01447780,1368.44,A,1368.22,A,1368.34,A
2017-05-03,01447780,1368.47,A,1368.26,A,1368.39,A
2017-05-04,01447780,1368.26,A,1367.81,A,1368.04,A
2017-05-05,01447780,1367.97,A,1367.62,A,1367.73,A
2017-05-06,01447780,1369.75,A,1367.97,A,1368.87,A
2017-05-07,01447780,1370.46,A,1369.75,A,1370.09,A
2017-05-08,01447780,1370.68,A,1370.24,A,1370.49,A
2017-05-09,01447780,1370.24,A,1370.02,A,1370.08,A
2017-05-10,01447780,1370.36,A,1370.12,A,1370.24,A
2017-05-11,01447780,1370.37,A,1370.27,A,1370.33,A
2017-05-12,01447780,1370.27,A,1370.19,A,1370.2,A
2017-05-13,01447780,1370.42,A,1369.93,A,1370.07,A
2017-05-14,01447780,1371.65,A,1370.42,A,1371.31,A
2017-05-15,01447780,1371.58,A,1370.53,A,1371.21,A
2017-05-16,01447780,1370.53,A,1369.97,A,1370.13,A
2017-05-17,01447780,1370.42,A,1370.2,A,1370.33,A
2017-05-18,01447780,1370.36,A,1370.18,A,1370.26,A
2017-05-19,01447780,1370.22,A,1370.09,A,1370.18,A
2017-05-20,01447780,1370.09,A,1369.56,A,1369.75,A
2017-05-21,01447780,1369.76,A,1369.69,A,1369.73,A
2017-05-22,01447780,1369.93,A,1369.75,A,1369.82,A
2017-05-23,01447780,1370.02,A,1369.93,A,1370.0,A
2017-05-24,01447780,1370.02,A,1369.99,A,1370.01,A
2017-05-25,01447780,1370.19,A,1370.02,A,1370.08,A
2017-05-26,01447780,1370.33,A,1370.19,A,1370.28,A
2017-05-27,01447780,1370.32,A,1369.85,A,1369.98,A
2017-05-28,01447780,1369.88,A,1369.25,A,1369.43,A
2017-05-29,01447780,1370.26,A,1369.25,A,1369.63,A
2017-05-30,01447780,1370.62,A,1370.26,A,1370.49,A
2017-05-31,01447780,1370.36,A,1370.08,A,1370.17,A
2017-06-01,01447780,1370.12,A,1370.03,A,1370.08,A
2017-06-02,01447780,1370.1,A,1370.03,A,1370.07,A
2017-06-03,01447780,1370.13,A,1370.1,A,1370.11,A
2017-06-04,01447780,1370.12,A,1370.06,A,1370.09,A
2017-06-05,01447780,1370.22,A,1370.12,A,1370.18,A
2017-06-06,01447780,1371.08,A,1370.19,A,1370.56,A
2017-06-07,01447780,1371.53,A,1370.88,A,1371.27,A
2017-06-08,01447780,1370.88,A,1370.41,A,1370.59,A
2017-06-09,01447780,1370.65,A,1370.5,A,1370.58,A
2017-06-10,01447780,1370.5,A,1369.9,A,1370.12,A
2017-06-11,01447780,1369.9,A,1369.5,A,1369.63,A
2017-06-12,01447780,1369.72,A,1369.45,A,1369.55,A
2017-06-13,01447780,1370.07,A,1369.72,A,1369.89,A
2017-06-14,01447780,1370.27,A,1370.07,A,1370.23,A
2017-06-15,01447780,1370.26,A,1370.05,A,1370.17,A
2017-06-17,01447780,1370.19,A,1370.0,A,1370.1,A
2017-06-18,01447780,1370.35,A,1370.19,A,1370.28,A
2017-06-20,01447780,1370.17,A,1369.95,A,1370.0,A
2017-06-21,01447780,1369.95,A,1369.86,A,1369.89,A
2017-06-22,01447780,1370.07,A,1369.86,A,1369.94,A
2017-06-23,01447780,1370.23,A,1370.07,A,1370.16,A
2017-06-24,01447780,1370.23,A,1369.58,A,1369.84,A
2017-06-25,01447780,1369.58,A,1369.06,A,1369.21,A
2017-06-26,01447780,1369.36,A,1369.14,A,1369.22,A
2017-06-27,01447780,1369.56,A,1369.36,A,1369.46,A
2017-06-28,01447780,1369.73,A,1369.56,A,1369.65,A
2017-06-29,01447780,1369.78,A,1369.73,A,1369.76,A
2017-06-30,01447780,1369.79,A,1369.69,A,1369.77,A
2017-07-01,01447780,1369.69,A,1369.56,A,1369.6,A
2017-07-02,01447780,1369.65,A,1369.56,A,1369.62,A
2017-07-03,01447780,1369.65,A,1369.55,A,1369.61,A
2017-07-04,01447780,1369.56,A,1369.33,A,1369.45,A
2017-07-05,01447780,1369.33,A,1368.96,A,1369.15,A
2017-07-06,01447780,1368.96,A,1368.56,A,1368.76,A
2017-07-07,01447780,1368.65,A,1368.51,A,1368.55,A
2017-07-08,01447780,1368.64,A,1367.93,A,1368.12,A
2017-07-09,01447780,1367.96,A,1367.09,A,1367.35,A
2017-07-10,01447780,1367.09,A,1366.77,A,1366.94,A
2017-07-11,01447780,1366.77,A,1366.39,A,1366.58,A
2017-07-12,01447780,1366.39,A,1365.95,A,1366.18,A
2017-07-13,01447780,1365.95,A,1365.5,A,1365.72,A
2017-07-14,01447780,1366.85,A,1365.39,A,1365.79,A
2017-07-15,01447780,1368.98,A,1366.85,A,1368.0,A
2017-07-16,01447780,1370.08,A,1368.98,A,1369.6,A
2017-07-17,01447780,1370.95,A,1370.08,A,1370.36,A
2017-07-18,01447780,1371.61,A,1370.95,A,1371.42,A
2017-07-19,01447780,1371.84,A,1371.61,A,1371.67,A
2017-07-20,01447780,1371.93,A,1371.71,A,1371.83,A
2017-07-21,01447780,1371.71,A,1371.5,A,1371.6,A
2017-07-22,01447780,1371.5,A,1370.48,A,1370.75,A
2017-07-23,01447780,1370.5,A,1369.52,A,1369.77,A
2017-07-24,01447780,1371.21,A,1369.54,A,1370.5,A
2017-07-25,01447780,1371.15,A,1370.68,A,1370.89,A
2017-07-26,01447780,1370.68,A,1370.36,A,1370.49,A
2017-07-27,01447780,1370.52,A,1370.32,A,1370.42,A
2017-07-28,01447780,1370.32,A,1370.11,A,1370.18,A
2017-07-29,01447780,1370.24,A,1369.87,A,1370.03,A
2017-07-30,01447780,1370.24,A,1369.75,A,1369.88,A
2017-07-31,01447780,1369.86,A,1369.72,A,1369.78,A
2017-08-01,01447780,1369.97,A,1369.86,A,1369.92,A
2017-08-02,01447780,1369.99,A,1369.97,A,1369.98,A
2017-08-03,01447780,1370.1,A,1369.98,A,1370.03,A
2017-08-04,01447780,1370.19,A,1370.1,A,1370.14,A
2017-08-05,01447780,1370.18,A,1369.54,A,1369.74,A
2017-08-06,01447780,1369.67,A,1368.94,A,1369.13,A
2017-08-07,01447780,1369.11,A,1368.97,A,1369.02,A
2017-08-08,01447780,1369.33,A,1369.11,A,1369.23,A
2017-08-09,01447780,1369.36,A,1369.33,A,1369.36,A
2017-08-10,01447780,1369.36,A,1369.27,A,1369.32,A
2017-08-11,01447780,1369.27,A,1369.15,A,1369.2,A
2017-08-12,01447780,1369.15,A,1368.61,A,1368.82,A
2017-08-13,01447780,1368.92,A,1368.36,A,1368.55,A
2017-08-14,01447780,1368.65,A,1368.53,A,1368.61,A
2017-08-15,01447780,1368.67,A,1368.64,A,1368.66,A
2017-08-16,01447780,1368.64,A,1368.48,A,1368.57,A
2017-08-17,01447780,1368.48,A,1368.19,A,1368.34,A
2017-08-18,01447780,1368.19,A,1367.91,A,1368.05,A
2017-08-19,01447780,1367.91,A,1366.82,A,1367.16,A
2017-08-20,01447780,1366.82,A,1365.65,A,1366.02,A
2017-08-21,01447780,1365.65,A,1365.44,A,1365.52,A
2017-08-22,01447780,1365.46,A,1365.13,A,1365.31,A
2017-08-23,01447780,1365.13,A,1365.01,A,1365.07,A
2017-08-24,01447780,1365.01,A,1364.69,A,1364.86,A
2017-08-25,01447780,1364.69,A,1364.16,A,1364.46,A
2017-08-26,01447780,1364.16,A,1361.02,A,1361.94,A
2017-08-27,01447780,1361.02,A,1359.19,A,1359.78,A
2017-08-28,01447780,1359.19,A,1358.67,A,1358.91,A
2017-08-29,01447780,1358.67,A,1358.18,A,1358.44,A
2017-08-30,01447780,1358.18,A,1357.63,A,1357.91,A
2017-08-31,01447780,1357.63,A,1357.14,A,1357.37,A
2017-09-01,01447780,1357.14,A,1356.49,A,1356.9,A
2017-09-02,01447780,1356.49,A,1352.48,A,1353.62,A
2017-09-03,01447780,1352.48,A,1350.15,A,1350.86,A
2017-09-04,01447780,1350.15,A,1349.66,A,1349.91,A
2017-09-05,01447780,1349.66,A,1349.06,A,1349.35,A
2017-09-06,01447780,1349.08,A,1348.98,A,1349.01,A
2017-09-07,01447780,1349.22,A,1348.93,A,1349.14,A
2017-09-08,01447780,1348.93,A,1348.64,A,1348.72,A
2017-09-09,01447780,1348.81,A,1348.62,A,1348.76,A
2017-09-10,01447780,1348.62,A,1347.93,A,1348.31,A
2017-09-11,01447780,1347.93,A,1347.38,A,1347.6,A
2017-09-12,01447780,1347.38,A,1346.98,A,1347.17,A
2017-09-13,01447780,1346.98,A,1346.54,A,1346.77,A
2017-09-14,01447780,1346.54,A,1346.26,A,1346.37,A
2017-09-15,01447780,1346.26,A,1346.02,A,1346.14,A
2017-09-16,01447780,1346.02,A,1345.8,A,1345.9,A
2017-09-17,01447780,1345.8,A,1345.71,A,1345.76,A
2017-09-18,01447780,1345.78,A,1345.49,A,1345.67,A
2017-09-19,01447780,1345.49,A,1345.12,A,1345.29,A
2017-09-20,01447780,1345.12,A,1344.78,A,1344.95,A
2017-09-21,01447780,1344.78,A,1344.42,A,1344.59,A
2017-09-22,01447780,1344.42,A,1344.1,A,1344.25,A
2017-09-23,01447780,1344.1,A,1343.76,A,1343.93,A
2017-09-24,01447780,1343.76,A,1343.39,A,1343.57,A
2017-09-25,01447780,1343.39,A,1343.04,A,1343.2,A
2017-09-26,01447780,1343.04,A,1342.68,A,1342.86,A
2017-09-27,01447780,1342.68,A,1342.3,A,1342.49,A
2017-09-28,01447780,1342.3,A,1341.98,A,1342.11,A
2017-09-29,01447780,1341.98,A,1341.7,A,1341.84,A
2017-09-30,01447780,1341.7,A,1341.42,A,1341.56,A
2017-10-01,01447780,1341.42,A,1341.16,A,1341.29,A
2017-10-02,01447780,1341.16,A,1340.86,A,1341.02,A
2017-10-03,01447780,1340.86,A,1340.53,A,1340.69,A
2017-10-04,01447780,1340.53,A,1340.2,A,1340.37,A
2017-10-05,01447780,1340.2,A,1339.85,A,1340.03,A
2017-10-06,01447780,1339.85,A,1339.46,A,1339.67,A
2017-10-07,01447780,1339.46,A,1318.42,A,1329.35,A
2017-10-08,01447780,1318.42,A,1306.83,A,1310.5,A
2017-10-09,01447780,1307.68,A,1306.23,A,1306.61,A
2017-10-10,01447780,1309.4,A,1307.22,A,1308.43,A
2017-10-11,01447780,1307.22,A,1302.94,A,1305.12,A
2017-10-12,01447780,1302.94,A,1300.36,A,1301.03,A
2017-10-13,01447780,1301.16,A,1300.29,A,1300.57,A
2017-10-14,01447780,1302.81,A,1301.16,A,1302.03,A
2017-10-15,01447780,1304.07,A,1302.81,A,1303.45,A
2017-10-16,01447780,1304.43,A,1303.39,A,1303.94,A
2017-10-17,01447780,1303.39,A,1302.27,A,1302.85,A
2017-10-18,01447780,1302.27,A,1300.91,A,1301.6,A
2017-10-19,01447780,1300.91,A,1300.47,A,1300.63,A
2017-10-20,01447780,1300.94,A,1300.46,A,1300.8,A
2017-10-21,01447780,1300.61,A,1300.15,A,1300.36,A
2017-10-22,01447780,1301.13,A,1300.61,A,1300.88,A
2017-10-23,01447780,1301.27,A,1301.02,A,1301.16,A
2017-10-24,01447780,1301.26,A,1300.98,A,1301.07,A
2017-10-25,01447780,1301.49,A,1301.26,A,1301.41,A
2017-10-26,01447780,1301.34,A,1300.98,A,1301.18,A
2017-10-27,01447780,1300.98,A,1300.62,A,1300.74,A
2017-10-28,01447780,1301.38,A,1300.67,A,1301.04,A
2017-10-29,01447780,1302.33,A,1301.38,A,1301.73,A
2017-10-30,01447780,1304.4,A,1302.33,A,1303.76,A
2017-10-31,01447780,1303.37,A,1300.99,A,1301.76,A
2017-11-01,01447780,1301.42,A,1301.09,A,1301.23,A
2017-11-02,01447780,1301.51,A,1301.01,A,1301.36,A
2017-11-03,01447780,1301.01,A,1300.24,A,1300.58,A
2017-11-04,01447780,1301.28,A,1300.7,A,1301.04,A
2017-11-05,01447780,1301.57,A,1301.28,A,1301.43,A
2017-11-06,01447780,1301.68,A,1301.39,A,1301.57,A
2017-11-07,01447780,1301.39,A,1300.15,A,1300.97,A
2017-11-08,01447780,1300.45,A,1299.44,A,1299.87,A
2017-11-09,01447780,1301.07,A,1300.45,A,1300.88,A
2017-11-10,01447780,1301.46,A,1301.07,A,1301.3,A
2017-11-11,01447780,1301.42,A,1300.72,A,1301.11,A
2017-11-12,01447780,1300.72,A,1300.32,A,1300.41,A
2017-11-13,01447780,1300.33,A,1300.29,A,1300.31,A
2017-11-14,01447780,1300.29,A,1300.16,A,1300.23,A
2017-11-15,01447780,1300.16,A,1300.06,A,1300.11,A
2017-11-16,01447780,1300.42,A,1300.16,A,1300.28,A
2017-11-17,01447780,1300.62,A,1300.42,A,1300.55,A
2017-11-18,01447780,1300.75,A,1300.62,A,1300.64,A
2017-11-19,01447780,1302.75,A,1300.75,A,1301.54,A
2017-11-20,01447780,1303.61,A,1302.63,A,1303.16,A
2017-11-21,01447780,1302.63,A,1301.27,A,1301.85,A
2017-11-22,01447780,1301.27,A,1300.87,A,1301.05,A
2017-11-23,01447780,1302.05,A,1301.26,A,1301.65,A
2017-11-24,01447780,1302.54,A,1302.05,A,1302.32,A
2017-11-25,01447780,1304.72,A,1302.54,A,1302.97,A
2017-11-26,01447780,1305.67,A,1304.72,A,1305.52,A
2017-11-27,01447780,1305.64,A,1304.47,A,1305.22,A
2017-11-28,01447780,1304.47,A,1302.74,A,1303.61,A
2017-11-29,01447780,1302.74,A,1301.33,A,1301.95,A
2017-11-30,01447780,1301.33,A,1300.66,A,1300.89,A
2017-12-01,01447780,1301.14,A,1300.8,A,1300.98,A
2017-12-02,01447780,1301.33,A,1301.14,A,1301.24,A
2017-12-03,01447780,1301.42,A,1301.33,A,1301.38,A
2017-12-04,01447780,1301.43,A,1301.38,A,1301.41,A
2017-12-05,01447780,1301.54,A,1301.38,A,1301.41,A
2017-12-06,01447780,1302.44,A,1301.54,A,1302.08,A
2017-12-07,01447780,1302.33,A,1301.79,A,1302.1,A
2017-12-08,01447780,1301.79,A,1300.33,A,1301.1,A
2017-12-09,01447780,1300.36,A,1299.83,A,1300.08,A
2017-12-10,01447780,1301.0,A,1300.36,A,1300.65,A
2017-12-11,01447780,1301.52,A,1301.0,A,1301.29,A
